"Day","Platform","Campaign Name","Creative","AssetType","Spend","Likes","Landing PageViews","VideoViews","VideoCompletions","Impressions","LinkClicks","Shares"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:FR_Funnel:AWR_Obj:Reach_Geo:National_Init:TenorSoprano","Dancer in Soho","Video","0.0","0","0","0","0","0","0","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Back At It","Any passion, anywhere","Video","126.84","161","0","7269","146","29829","94","1"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Back At It","Back in Flow","Video","41.74","837","0","4972","162","10492","32","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Back At It","Designed for anything","Video","0.15","0","0","6","1","81","1","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Back At It","Designed to keep you creative","Video","23.53","116","0","1022","6","6424","12","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Back At It","Double Tap","Video","0.07","1","0","10","1","56","0","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Back At It","Fit vs. Fit","Video","105.48","71","0","4601","176","25919","74","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Back At It","Good things take time","Video","3.31","4","0","287","1","1197","5","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Back At It","Killer soundtrack","Video","485.26","9207","0","60759","4655","115752","569","6"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Back At It","Masterpiece","Video","1.31","4","0","161","3","480","1","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Back At It","Outdoors","Video","14.4","165","0","1942","16","4300","13","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Back At It","Pause the nuances","Video","0.76","2","0","37","2","312","1","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Back At It","Right Tool","Video","2.55","5","0","170","4","758","2","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Back At It","The Comeback","Video","0.84","1","0","19","1","322","0","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Back At It","Unique to you","Video","5.59","20","0","251","2","1903","4","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:NFL","DS Gametime.","Video","0.0","0","0","0","0","0","0","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:NFL","JF Level Up","Video","0.0","0","0","0","0","0","0","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:NFL","JF Outside. Inside.","Video","0.0","0","0","0","0","0","0","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:NFL","NFL Rookie Mashup","Video","0.0","0","0","0","0","0","0","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:NFL","TL Level Up","Video","0.0","0","0","0","0","0","0","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:NFL","TL Locked In","Video","0.0","0","0","0","0","0","0","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:NFL","ZW Focused","Video","0.0","0","0","0","0","0","0","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Rule The Quiet","Bliss Begins","Video","2743.35","4715","0","65038","3843","651053","1733","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Rule The Quiet","Laptop Mag Quote","Video","4756.65","7823","0","202927","7483","1145369","3621","1"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:CNV_Obj:Conversions_Geo:National_Init:Back At It","Stay in control","Video","0.0","0","0","0","0","0","0","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:CON_Obj:Traffic_Geo:National_Init:Back At It","Ad 19","Video","0.0","0","0","1","0","8","0","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:CON_Obj:Traffic_Geo:National_Init:Back At It","HiFi","Video","0.0","0","0","0","0","3","0","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:CON_Obj:Traffic_Geo:National_Init:Back At It","Killer soundtrack","Video","0.0","5","0","19","5","28","1","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:CON_Obj:Traffic_Geo:National_Init:Back At It","Mobile study room.","Video","0.0","0","0","1","1","1","0","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:CON_Obj:Traffic_Geo:National_Init:Back At It","New Heights","Video","0.0","0","0","0","0","0","0","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:CON_Obj:Traffic_Geo:National_Init:Back At It","Stay Connected","Video","0.0","0","0","11","2","28","1","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","Go anywhere, do anything","Video","0.0","0","0","0","0","0","0","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","Mobile study room.","Video","352.39","640","0","71844","6319","111202","440","1"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","Rewind","Video","178.24","42","0","36199","382","52559","148","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","Stay focused","Video","0.01","1","0","35","2","51","0","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","Studio Sound","Video","20.29","13","0","4163","316","6782","23","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","Study Tips","Video","0.0","0","0","5","0","7","0","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","Tufting","Video","7.49","10","0","1738","222","2809","11","1"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","Turn down the office","Video","86.06","199","0","17797","936","27983","114","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","Zone of calm","Video","0.35","0","0","75","7","110","0","0"
"2021-10-08","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","Zone of silence","Video","0.36","1","0","74","10","111","0","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:EE_Funnel:ENG_Obj:Engagements_Geo:National_Splinter","A problem and the solution","Static","2178.03","180","0","0","0","123728","467","11"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:EE_Funnel:ENG_Obj:Engagements_Geo:National_Splinter","A problem and the solution A (tranquility)","Video","919.55","55","0","3428","3428","67611","307","5"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:EE_Funnel:ENG_Obj:Engagements_Geo:National_Splinter","Blocks Out","Video","657.18","36","0","35430","35430","83774","611","4"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:EE_Funnel:ENG_Obj:Engagements_Geo:National_Splinter","DR2","Video","781.43","34","0","4990","4990","69438","324","2"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:EE_Funnel:ENG_Obj:Engagements_Geo:National_Splinter","FullSpeedAhead","Video","2267.43","321","0","0","0","110570","830","32"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:EE_Funnel:ENG_Obj:Engagements_Geo:National_Splinter","Greetings from dreamland","Video","1299.4","177","0","29523","29523","86037","396","23"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:EE_Funnel:ENG_Obj:Engagements_Geo:National_Splinter","Hint","Static","679.9","51","0","0","0","41986","153","7"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:EE_Funnel:ENG_Obj:Engagements_Geo:National_Splinter","Slangry 2","Video","801.65","68","0","20619","20619","67132","446","3"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:EE_Funnel:ENG_Obj:Engagements_Geo:National_Splinter","Sleep Like This","Static","2101.83","275","0","1","1","145181","543","27"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:EE_Funnel:ENG_Obj:Engagements_Geo:National_Splinter","Smothering","Static","780.38","38","0","25487","25487","75353","328","2"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:EE_Funnel:ENG_Obj:Engagements_Geo:National_Splinter","Warm Milk","Video","798.84","30","0","27647","27647","74114","352","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:EE_Funnel:ENG_Obj:Engagements_Geo:National_Splinter","None","Mixed Media","679.9","38","0","0","0","63705","0","5"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:EE_Funnel:ENG_Obj:Engagements_Geo:National_Splinter","None","Video","291.58","186","0","0","0","15765","0","24"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:League of Legends","BDD 30","Video","3012.02","11","0","2531","2531","357946","287","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:League of Legends","Odoamne 30","Video","1522.7","2","0","1589","1589","181091","125","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:League of Legends","Odoamne 45","Video","1503.76","2","0","948","948","178912","121","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:NFL","DS","Video","2296.39","12","0","2787","2787","292749","183","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:NFL","JFI","Video","2523.12","18","0","3059","3059","320971","196","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:NFL","ROO","Video","1764.76","14","0","1210","1210","225015","99","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:NFL","TF","Video","1688.78","8","0","2150","2150","215800","171","1"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:NFL","ZW","Video","1848.73","7","0","2300","2300","236062","132","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:New Product(New Colors)","7S","Static","319.07","1","0","0","0","51323","24","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:New Product(New Colors)","8L","Video","511.42","5","0","10875","10875","82053","75","1"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:New Product(QC45)","4I","Static","547.74","1","0","0","0","86301","42","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:New Product(QC45)","Asset 3-Fashion Statement","Static","510.8","0","0","0","0","80671","41","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Rule The Quiet","Laptop","Static","273.97","1","0","0","0","47243","20","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Views_Geo:National_Init:NFL(Pre-Roll)","None","Mixed Media","4451.55","40","0","28464","28464","227352","19","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Views_Geo:National_Init:NFL(Pre-Roll)","None","Video","7981.65","63","0","49825","49825","357714","31","4"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:CON_Obj:Traffic_Geo:National_Init:New Product(New Color)","16U","Static","552.17","2","0","0","0","22175","96","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:CON_Obj:Traffic_Geo:National_Init:New Product(QC45)","11L","Static","4.16","0","0","0","0","597","2","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:CON_Obj:Traffic_Geo:National_Init:New Product(QC45)","12P","Static","416.65","15","0","0","0","38562","186","1"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","AN","Static","1.14","3","0","0","0","29","0","1"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","AZ","Static","8.25","12","0","0","0","406","2","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","Activated","Static","1.33","0","0","0","0","30","0","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","BC","Video","1.67","0","0","6","6","21","1","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","BC2","Video","0.28","1","0","5","5","12","0","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","BTH","Video","0.65","1","0","9","9","52","3","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","CA:SOC","Static","3.1","2","0","0","0","146","2","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","Circuit Board","Static","4.82","2","0","0","0","489","1","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","Coffee Shop","Video","0.37","2","0","1","1","18","0","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","FFH","Static","3137.54","164","0","0","0","155212","6935","7"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","HDS","Video","0.0","0","0","0","0","3","0","1"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","HW2","Video","11.51","2","0","163","163","788","4","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","High Fidelity","Static","12.57","8","0","0","0","1167","2","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","Immerse Yourself","Video","13.84","8","0","62","62","1092","3","2"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","KTY","Video","17.61","9","0","362","362","2068","2","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","MIL","Video","0.0","0","0","1","1","15","0","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","MIL:SVID","Video","8.14","11","0","23","23","357","0","1"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","New Focus, New Me","Static","9.52","6","0","0","0","266","5","1"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","RV","Static","9.75","3","0","40","40","402","1","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","Rediscover","Video","11.18","7","0","60","60","889","2","3"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","SPF","Video","0.79","0","0","3","3","16","0","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","You time","Static","1.18","1","0","0","0","21","0","0"
"2021-10-08","Twitter","Plat:Twitter_Type:Paid Social_Product:QCEB_Funnel:ENG_Obj:Engagements_Geo:National_Init:Back At It","None","Video","21.59","44","0","0","0","2206","0","1"
"2021-10-09","TikTok","Plat:TikTok_Type:Paid Social_Product:EE_Funnel:CON_Obj:Traffic_Geo:National","Chores","Video","0.0","0","0","0","0","0","0","0"
"2021-10-09","TikTok","Plat:TikTok_Type:Paid Social_Product:EE_Funnel:CON_Obj:Traffic_Geo:National","Early Bird","Video","0.0","0","0","0","0","0","0","0"
"2021-10-09","TikTok","Plat:TikTok_Type:Paid Social_Product:EE_Funnel:CON_Obj:Traffic_Geo:National","Feel Refreshed","Video","0.0","0","0","0","0","0","0","0"
"2021-10-09","TikTok","Plat:TikTok_Type:Paid Social_Product:EE_Funnel:CON_Obj:Traffic_Geo:National","Fomo","Video","0.0","0","0","0","0","0","0","0"
"2021-10-09","TikTok","Plat:TikTok_Type:Paid Social_Product:EE_Funnel:CON_Obj:Traffic_Geo:National","Nocturnal?","Video","0.0","0","0","0","0","0","0","0"
"2021-10-09","TikTok","Plat:TikTok_Type:Paid Social_Product:EE_Funnel:CON_Obj:Traffic_Geo:National","Priceless","Video","0.0","0","0","0","0","0","0","0"
"2021-10-09","TikTok","Plat:TikTok_Type:Paid Social_Product:EE_Funnel:CON_Obj:Traffic_Geo:National","Productive Sleep","Video","0.0","0","0","0","0","0","0","0"
"2021-10-09","TikTok","Plat:TikTok_Type:Paid Social_Product:EE_Funnel:CON_Obj:Traffic_Geo:National","Should be sleeping","Video","0.0","0","0","0","0","0","0","0"
"2021-10-09","TikTok","Plat:TikTok_Type:Paid Social_Product:EE_Funnel:ENG_Obj:Engagements_Geo:National","Baby struggle","Video","0.0","0","0","0","0","0","0","0"
